Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento
To-Do,New,Normal,"java:S2975:  ""Remove this clone implementation; use a copy constructor or copy factory instead.""",BLOCKER,30min,Key: AYSMG92UmuymsPtOyEju Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/JSONArray.java - startLine: 461;startOffset: 18;endOffset: 23;endLine: 461,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2975:  ""Remove this clone implementation; use a copy constructor or copy factory instead.""",BLOCKER,30min,Key: AYSMG927muymsPtOyEkW Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/JSONObject.java - startLine: 401;startOffset: 22;endOffset: 27;endLine: 401,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",CRITICAL,20min,Key: AYSMG9fUmuymsPtOyD2t Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/AnnotationSerializer.java - startLine: 55;startOffset: 20;endOffset: 46;endLine: 55,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",CRITICAL,20min,Key: AYSMG9fUmuymsPtOyD2u Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/AnnotationSerializer.java - startLine: 57;startOffset: 20;endOffset: 44;endLine: 57,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",CRITICAL,20min,Key: AYSMG9fUmuymsPtOyD2w Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/AnnotationSerializer.java - startLine: 70;startOffset: 16;endOffset: 40;endLine: 70,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",CRITICAL,20min,Key: AYSMG9fUmuymsPtOyD2y Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/AnnotationSerializer.java - startLine: 78;startOffset: 16;endOffset: 40;endLine: 78,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal syntax error 10 times.""",CRITICAL,22min,Key: AYSMG9kkmuymsPtOyD_e Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/AwtCodec.java - startLine: 105;startOffset: 36;endOffset: 50;endLine: 105,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 25 to the 15 allowed.""",CRITICAL,15min,Key: AYSMG9kkmuymsPtOyD_h Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/AwtCodec.java - startLine: 129;startOffset: 19;endOffset: 28;endLine: 129,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal syntax error  4 times.""",CRITICAL,10min,Key: AYSMG9kkmuymsPtOyD_d Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/AwtCodec.java - startLine: 171;startOffset: 40;endOffset: 56;endLine: 171,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.""",CRITICAL,7min,Key: AYSMG9kkmuymsPtOyD_j Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/AwtCodec.java - startLine: 182;startOffset: 20;endOffset: 30;endLine: 182,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.""",CRITICAL,8min,Key: AYSMG9kkmuymsPtOyD_l Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/AwtCodec.java - startLine: 228;startOffset: 24;endOffset: 38;endLine: 228,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 22 to the 15 allowed.""",CRITICAL,12min,Key: AYSMG9kkmuymsPtOyD_n Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/AwtCodec.java - startLine: 278;startOffset: 20;endOffset: 30;endLine: 278,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.""",CRITICAL,6min,Key: AYSMG9frmuymsPtOyD3L Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/BigDecimalCodec.java - startLine: 38;startOffset: 16;endOffset: 21;endLine: 38,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 24 to the 15 allowed.""",CRITICAL,14min,Key: AYSMG9f_muymsPtOyD3k Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/CalendarCodec.java - startLine: 50;startOffset: 16;endOffset: 21;endLine: 50,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.""",CRITICAL,8min,Key: AYSMG9lnmuymsPtOyEAC Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/CharArrayCodec.java - startLine: 22;startOffset: 24;endOffset: 34;endLine: 22,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 23 to the 15 allowed.""",CRITICAL,13min,Key: AYSMG9iHmuymsPtOyD8U Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/CollectionCodec.java - startLine: 37;startOffset: 16;endOffset: 21;endLine: 37,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 62 to the 15 allowed.""",CRITICAL,52min,Key: AYSMG9k4muymsPtOyD_t Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/DateCodec.java - startLine: 45;startOffset: 16;endOffset: 21;endLine: 45,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 44 to the 15 allowed.""",CRITICAL,34min,Key: AYSMG9k4muymsPtOyD_w Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/DateCodec.java - startLine: 248;startOffset: 17;endOffset: 21;endLine: 248,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2093:  ""Change this try to a try-with-resources.""",CRITICAL,15min,Key: AYSMG9k4muymsPtOyD_x Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/DateCodec.java - startLine: 272;startOffset: 16;endOffset: 19;endLine: 272,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2093:  ""Change this try to a try-with-resources.""",CRITICAL,15min,Key: AYSMG9k4muymsPtOyD_y Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/DateCodec.java - startLine: 319;startOffset: 20;endOffset: 23;endLine: 319,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 31 to the 15 allowed.""",CRITICAL,21min,Key: AYSMG9kFmuymsPtOyD-l Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/FieldSerializer.java - startLine: 56;startOffset: 11;endOffset: 26;endLine: 56,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 71 to the 15 allowed.""",CRITICAL,1h1min,Key: AYSMG9kFmuymsPtOyD-o Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/FieldSerializer.java - startLine: 167;startOffset: 16;endOffset: 26;endLine: 167,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1186:  ""Add a nested comment explaining why this method is empty throw an UnsupportedOperationException or complete the implementation.""",CRITICAL,5min,Key: AYSMG9eZmuymsPtOyD1n Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JSONLibDataFormatSerializer.java - startLine: 11;startOffset: 11;endOffset: 38;endLine: 11,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2093:  ""Change this try to a try-with-resources.""",CRITICAL,15min,Key: AYSMG9f1muymsPtOyD3d Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JSONSerializer.java - startLine: 286;startOffset: 8;endOffset: 11;endLine: 286,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 35 to the 15 allowed.""",CRITICAL,25min,Key: AYSMG9f1muymsPtOyD3e Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JSONSerializer.java - startLine: 366;startOffset: 22;endOffset: 37;endLine: 366,Maintenance (Code Smells)
To-Do,New,Normal,"java:S5361:  ""Replace this call to replaceAll() by a call to the replace() method.""",CRITICAL,2min,Key: AYSMG9f1muymsPtOyD3g Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JSONSerializer.java - startLine: 385;startOffset: 48;endOffset: 58;endLine: 385,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2093:  ""Change this try to a try-with-resources.""",CRITICAL,15min,Key: AYSMG9f1muymsPtOyD3h Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JSONSerializer.java - startLine: 403;startOffset: 16;endOffset: 19;endLine: 403,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.""",CRITICAL,6min,Key: AYSMG9ewmuymsPtOyD2D Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JavaBeanSerializer.java - startLine: 87;startOffset: 11;endOffset: 29;endLine: 87,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 251 to the 15 allowed.""",CRITICAL,4h1min,Key: AYSMG9ewmuymsPtOyD2E Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JavaBeanSerializer.java - startLine: 165;startOffset: 19;endOffset: 24;endLine: 165,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal getFieldValue error. 4 times.""",CRITICAL,10min,Key: AYSMG9ewmuymsPtOyD10 Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JavaBeanSerializer.java - startLine: 600;startOffset: 36;endOffset: 58;endLine: 600,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 31 to the 15 allowed.""",CRITICAL,21min,Key: AYSMG9ewmuymsPtOyD2O Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JavaBeanSerializer.java - startLine: 651;startOffset: 27;endOffset: 45;endLine: 651,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYSMG9kQmuymsPtOyD-s Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JodaCodec.java - startLine: 22;startOffset: 43;endOffset: 58;endLine: 22,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Use already-defined constant 'defaultPatttern' instead of duplicating its value here.""",CRITICAL,4min,Key: AYSMG9kQmuymsPtOyD-r Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JodaCodec.java - startLine: 44;startOffset: 38;endOffset: 59;endLine: 44,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYSMG9kQmuymsPtOyD-t Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JodaCodec.java - startLine: 46;startOffset: 32;endOffset: 57;endLine: 46,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYSMG9kQmuymsPtOyD-u Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JodaCodec.java - startLine: 47;startOffset: 32;endOffset: 60;endLine: 47,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYSMG9kQmuymsPtOyD-v Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JodaCodec.java - startLine: 48;startOffset: 32;endOffset: 60;endLine: 48,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 71 to the 15 allowed.""",CRITICAL,1h1min,Key: AYSMG9kQmuymsPtOyD_J Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JodaCodec.java - startLine: 56;startOffset: 17;endOffset: 27;endLine: 56,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 74 to the 15 allowed.""",CRITICAL,1h4min,Key: AYSMG9kQmuymsPtOyD_L Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JodaCodec.java - startLine: 204;startOffset: 28;endOffset: 41;endLine: 204,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 46 to the 15 allowed.""",CRITICAL,36min,Key: AYSMG9kQmuymsPtOyD_M Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JodaCodec.java - startLine: 302;startOffset: 24;endOffset: 38;endLine: 302,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 60 to the 15 allowed.""",CRITICAL,50min,Key: AYSMG9kQmuymsPtOyD_O Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JodaCodec.java - startLine: 373;startOffset: 23;endOffset: 41;endLine: 373,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 27 to the 15 allowed.""",CRITICAL,17min,Key: AYSMG9kQmuymsPtOyD_P Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/JodaCodec.java - startLine: 445;startOffset: 16;endOffset: 21;endLine: 445,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 59 to the 15 allowed.""",CRITICAL,49min,Key: AYSMG9j8muymsPtOyD-d Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/ListSerializer.java - startLine: 31;startOffset: 22;endOffset: 27;endLine: 31,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 154 to the 15 allowed.""",CRITICAL,2h24min,Key: AYSMG9femuymsPtOyD3A Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/MapSerializer.java - startLine: 48;startOffset: 16;endOffset: 21;endLine: 48,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 29 to the 15 allowed.""",CRITICAL,19min,Key: AYSMG9hqmuymsPtOyD8J Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/MiscCodec.java - startLine: 66;startOffset: 16;endOffset: 21;endLine: 66,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 87 to the 15 allowed.""",CRITICAL,1h17min,Key: AYSMG9hqmuymsPtOyD8M Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/MiscCodec.java - startLine: 201;startOffset: 17;endOffset: 27;endLine: 201,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",CRITICAL,20min,Key: AYSMG9hqmuymsPtOyD8O Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/MiscCodec.java - startLine: 385;startOffset: 24;endOffset: 40;endLine: 385,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Path deserialize erorr 3 times.""",CRITICAL,8min,Key: AYSMG9hqmuymsPtOyD8B Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/MiscCodec.java - startLine: 391;startOffset: 44;endOffset: 68;endLine: 391,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",CRITICAL,20min,Key: AYSMG9hqmuymsPtOyD8P Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/MiscCodec.java - startLine: 393;startOffset: 20;endOffset: 42;endLine: 393,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1186:  ""Add a nested comment explaining why this method is empty throw an UnsupportedOperationException or complete the implementation.""",CRITICAL,5min,Key: AYSMG9jBmuymsPtOyD8f Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java - startLine: 39;startOffset: 11;endOffset: 27;endLine: 39,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 26 to the 15 allowed.""",CRITICAL,16min,Key: AYSMG9jBmuymsPtOyD8g Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java - startLine: 42;startOffset: 22;endOffset: 27;endLine: 42,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 35 to the 15 allowed.""",CRITICAL,25min,Key: AYSMG9jBmuymsPtOyD8h Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java - startLine: 128;startOffset: 17;endOffset: 27;endLine: 128,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 30 to the 15 allowed.""",CRITICAL,20min,Key: AYSMG9jBmuymsPtOyD8i Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/ObjectArrayCodec.java - startLine: 189;startOffset: 18;endOffset: 31;endLine: 189,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 46 to the 15 allowed.""",CRITICAL,36min,Key: AYSMG9ivmuymsPtOyD8c Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/PrimitiveArraySerializer.java - startLine: 28;startOffset: 22;endOffset: 27;endLine: 28,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 41 to the 15 allowed.""",CRITICAL,31min,Key: AYSMG9kamuymsPtOyD_S Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerialContext.java - startLine: 27;startOffset: 19;endOffset: 27;endLine: 27,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 98 to the 15 allowed.""",CRITICAL,1h28min,Key: AYSMG9eLmuymsPtOyD1R Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeConfig.java - startLine: 121;startOffset: 25;endOffset: 49;endLine: 121,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 269 to the 15 allowed.""",CRITICAL,4h19min,Key: AYSMG9eLmuymsPtOyD1b Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeConfig.java - startLine: 443;startOffset: 25;endOffset: 40;endLine: 443,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",CRITICAL,20min,Key: AYSMG9eLmuymsPtOyD1f Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeConfig.java - startLine: 606;startOffset: 28;endOffset: 36;endLine: 606,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",CRITICAL,20min,Key: AYSMG9eLmuymsPtOyD1h Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeConfig.java - startLine: 669;startOffset: 24;endOffset: 33;endLine: 669,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",CRITICAL,20min,Key: AYSMG9eLmuymsPtOyD1j Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeConfig.java - startLine: 689;startOffset: 24;endOffset: 39;endLine: 689,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",CRITICAL,20min,Key: AYSMG9eLmuymsPtOyD1k Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeConfig.java - startLine: 701;startOffset: 24;endOffset: 38;endLine: 701,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",CRITICAL,20min,Key: AYSMG9eLmuymsPtOyD1l Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeConfig.java - startLine: 724;startOffset: 24;endOffset: 34;endLine: 724,Maintenance (Code Smells)
To-Do,New,Normal,"java:S2696:  ""Make the enclosing method static or remove this set.""",CRITICAL,20min,Key: AYSMG9eLmuymsPtOyD1m Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeConfig.java - startLine: 762;startOffset: 24;endOffset: 33;endLine: 762,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 28 to the 15 allowed.""",CRITICAL,18min,Key: AYSMG9ldmuymsPtOyEAA Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeFilterable.java - startLine: 205;startOffset: 21;endOffset: 33;endLine: 205,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYSMG9jXmuymsPtOyD9R Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 175;startOffset: 21;endOffset: 38;endLine: 175,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal writer not null 5 times.""",CRITICAL,12min,Key: AYSMG9jXmuymsPtOyD8n Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 374;startOffset: 52;endOffset: 69;endLine: 374,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 28 to the 15 allowed.""",CRITICAL,18min,Key: AYSMG9jYmuymsPtOyD9m Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 555;startOffset: 16;endOffset: 30;endLine: 555,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.""",CRITICAL,7min,Key: AYSMG9jYmuymsPtOyD9o Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 662;startOffset: 16;endOffset: 26;endLine: 662,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.""",CRITICAL,8min,Key: AYSMG9jYmuymsPtOyD9t Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 751;startOffset: 16;endOffset: 25;endLine: 751,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 169 to the 15 allowed.""",CRITICAL,2h39min,Key: AYSMG9jYmuymsPtOyD9u Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 831;startOffset: 16;endOffset: 42;endLine: 831,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 169 to the 15 allowed.""",CRITICAL,2h39min,Key: AYSMG9jYmuymsPtOyD91 Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 1215;startOffset: 16;endOffset: 42;endLine: 1215,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 34 to the 15 allowed.""",CRITICAL,24min,Key: AYSMG9jYmuymsPtOyD99 Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 1616;startOffset: 16;endOffset: 21;endLine: 1616,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.""",CRITICAL,6min,Key: AYSMG9jYmuymsPtOyD9- Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 1838;startOffset: 16;endOffset: 31;endLine: 1838,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 76 to the 15 allowed.""",CRITICAL,1h6min,Key: AYSMG9jYmuymsPtOyD9_ Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 1868;startOffset: 16;endOffset: 57;endLine: 1868,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 31 to the 15 allowed.""",CRITICAL,21min,Key: AYSMG9jYmuymsPtOyD-F Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 2198;startOffset: 19;endOffset: 45;endLine: 2198,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 31 to the 15 allowed.""",CRITICAL,21min,Key: AYSMG9jYmuymsPtOyD-K Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 2281;startOffset: 19;endOffset: 45;endLine: 2281,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 22 to the 15 allowed.""",CRITICAL,12min,Key: AYSMG9jYmuymsPtOyD-Q Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 2369;startOffset: 16;endOffset: 30;endLine: 2369,Maintenance (Code Smells)
To-Do,New,Normal,"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 48 to the 15 allowed.""",CRITICAL,38min,Key: AYSMG9jYmuymsPtOyD-S Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java - startLine: 2405;startOffset: 17;endOffset: 52;endLine: 2405,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYSMG9hImuymsPtOyD36 Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/serializer/SerializerFeature.java - startLine: 22;startOffset: 4;endOffset: 19;endLine: 22,Maintenance (Code Smells)
